issued_year,issn,articles
2017,1097-2765,378
2017,0034-4257,384
2017,0012-1606,323
2017,0968-4328,129
2017,0092-8674,482
2017,0021-9150,386
2017,0969-2126,203
2017,0896-6273,500
2017,0167-5877,204
2017,0924-2716,198
2017,0954-6111,252
2017,0006-3495,549
2017,1040-6190,72
2017,1353-8292,134
2017,1877-0657,66
2017,1368-7646,16
2017,0002-9297,169
2017,1068-5200,159
2017,0018-506X,177
2017,0277-3791,319
2017,0022-474X,79
2017,1570-9639,177
2017,0095-4470,41
2017,1874-9399,111
2017,0377-0273,231
2017,0005-2728,100
2017,0007-0912,432
2017,0042-6822,325
2017,0167-4889,221
2017,0914-5087,240
2017,0925-4439,312
2017,0944-5013,110
2017,1059-1311,256
2017,1083-8791,318
2017,1198-743X,264
2017,1365-182X,154
2017,1878-5409,118
2017,1936-878X,266
2017,2058-5349,69
2017,2211-5684,136
2017,1063-4584,259
2017,0735-1097,985
2017,0378-5955,208
2017,1534-5807,287
2017,1550-4131,234
2017,1931-3128,194
2017,2352-4316,102
2017,2405-4712,132
2017,2213-1779,169
2017,2405-500X,239
2017,1642-3593,28
2017,0042-6989,155
2017,0022-5223,994
2017,0254-6299,296
2017,1507-1367,71
2017,1569-1993,139
2017,1743-9191,427
2017,0022-0302,921
2017,1522-2942,17
2017,0923-7534,560
2017,1525-1578,87
2017,1631-0683,76
2017,1631-073X,192
2017,1934-1482,183
2017,0008-4182,218
2017,0009-2541,387
2017,0010-4485,84
2017,0020-7519,96
2017,0022-0000,107
2017,0022-4898,32
2017,0029-5493,449
2017,0031-3955,89
2017,0034-4877,44
2017,0039-6028,167
2017,0039-6109,85
2017,0048-7333,134
2017,0142-9418,396
2017,0145-305X,272
2017,0149-7189,128
2017,0163-6383,86
2017,0165-6147,88
2017,0166-5316,53
2017,0167-6423,71
2017,0168-874X,74
2017,0168-9274,180
2017,0191-2615,205
2017,0196-9781,136
2017,0242-6498,83
2017,0261-3794,85
2017,0261-5177,260
2017,0266-1144,69
2017,0268-4012,92
2017,0273-2300,242
2017,0300-8932,256
2017,0305-4179,299
2017,0368-2048,84
2017,0378-3758,76
2017,0380-1330,127
2017,0385-8146,131
2017,0733-8627,52
2017,0733-8651,51
2017,0735-1933,223
2017,0736-5853,201
2017,0740-0020,205
2017,0743-7315,166
2017,0749-0690,43
2017,0749-0712,71
2017,0749-596X,101
2017,0883-9441,393
2017,0887-2333,250
2017,0889-857X,45
2017,0920-5861,560
2017,0923-5965,132
2017,0944-2006,71
2017,0952-7915,93
2017,0958-1669,144
2017,0958-6946,137
2017,0958-9465,175
2017,0959-4752,75
2017,0960-8966,169
2017,0968-0004,94
2017,0973-0826,67
2017,1044-579X,83
2017,1047-9651,56
2017,1083-3188,130
2017,1087-0792,69
2017,1087-1845,80
2017,1279-7960,48
2017,1293-2558,171
2017,1355-2198,44
2017,2468-7812,125
2017,1359-0294,67
2017,1364-6826,159
2017,1369-5274,124
2017,2468-8231,368
2017,1389-9341,173
2017,1433-8319,44
2017,1471-4906,90
2017,1473-0502,178
2017,1474-4422,192
2017,1474-7065,114
2017,1499-2671,96
2017,1521-6616,187
2017,1521-690X,45
2017,1521-6942,65
2017,1537-1891,49
2017,1558-7673,272
2017,1567-5394,69
2017,1615-9071,21
2017,1747-938X,28
2017,1748-0132,46
2017,1751-570X,75
2017,1754-5048,91
2017,1773-2247,203
2017,1871-174X,56
2017,1872-5805,40
2017,1876-2018,290
2017,1876-3820,107
2017,1877-3435,98
2017,1879-6257,107
2017,1879-7261,103
2017,1885-5857,254
2017,2211-3398,59
2017,2211-6753,69
2017,2212-0416,174
2017,2213-1388,80
2017,2213-3437,664
2017,2214-5400,116
2017,2214-5524,35
2017,2214-7993,94
2017,2214-8043,81
2017,2352-0124,80
2017,2352-1546,136
2017,2352-250X,189
2017,2352-409X,407
2017,2352-5568,85
2017,2405-4569,103
2017,2405-4577,81
2017,2452-3100,114
2017,2542-3606,32
2017,0213-005X,161
2017,2210-6502,60
2017,0003-3928,78
2017,0003-4266,92
2017,0005-7967,157
2017,0013-7006,96
2017,0014-4800,116
2017,0016-3287,87
2017,0016-7878,73
2017,0019-3577,94
2017,0021-9045,63
2017,0022-2496,68
2017,0022-3913,255
2017,0022-3999,190
2017,0022-4375,91
2017,0022-4405,45
2017,0023-9690,28
2017,0024-3205,336
2017,0024-6301,67
2017,0026-2714,406
2017,0032-0633,138
2017,0034-5288,247
2017,0034-6667,108
2017,0038-1101,210
2017,0040-5957,94
2017,0040-8166,87
2017,0043-1648,441
2017,0045-2068,185
2017,0049-0172,131
2017,0093-934X,109
2017,0094-0143,58
2017,0099-2399,351
2017,0141-1136,180
2017,0141-9331,158
2017,0142-727X,150
2017,0145-2126,183
2017,0146-0005,70
2017,0147-5967,50
2017,0147-9571,64
2017,0150-9861,60
2017,0160-791X,50
2017,0163-7258,142
2017,0165-0378,61
2017,0165-1889,114
2017,0165-2427,101
2017,0166-3615,56
2017,0167-2789,100
2017,0167-4870,88
2017,0167-6105,185
2017,0167-6393,80
2017,0167-8442,123
2017,0167-9236,120
2017,0169-5002,267
2017,0169-7439,190
2017,0191-8141,131
2017,0197-0186,162
2017,0197-4556,72
2017,0213-9251,164
2017,0248-8663,298
2017,0261-5606,121
2017,0261-5614,255
2017,0263-2373,78
2017,0263-8231,338
2017,0263-9319,108
2017,0264-3707,49
2017,0266-6138,154
2017,0272-7358,86
2017,0272-7757,67
2017,0278-2626,106
2017,0294-1260,85
2017,0300-483X,192
2017,0303-2647,69
2017,0304-405X,123
2017,0304-4149,147
2017,0304-422X,32
2017,0305-1978,109
2017,0305-7372,127
2017,0308-5961,77
2017,0315-0860,18
2017,0378-5122,180
2017,0387-7604,147
2017,0398-7620,54
2017,0741-8329,83
2017,0749-2081,54
2017,0765-1597,75
2017,0828-282X,291
2017,0883-9417,104
2017,0889-8561,51
2017,0897-1897,133
2017,0920-5489,94
2017,0924-2244,191
2017,0925-7721,30
2017,0926-2245,96
2017,0928-1258,60
2017,0928-7655,39
2017,0929-1199,163
2017,0932-4739,78
2017,0952-8180,327
2017,0957-1787,69
2017,0957-4158,95
2017,0959-289X,95
2017,0959-440X,126
2017,0964-3397,95
2017,0965-206X,41
2017,0965-2299,111
2017,0966-9795,209
2017,0969-5931,90
2017,0985-0562,52
2017,0987-7053,81
2017,1002-0160,127
2017,1041-6080,131
2017,1044-0283,24
2017,1049-0078,34
2017,1050-6411,87
2017,1053-0770,442
2017,1055-8586,60
2017,1062-9769,114
2017,1064-7481,212
2017,1072-7515,255
2017,1075-9964,170
2017,1077-7229,42
2017,1078-8174,105
2017,1089-9472,102
2017,1091-8531,158
2017,1094-5539,91
2017,1094-9968,30
2017,1166-7087,114
2017,1246-7820,65
2017,1278-3218,112
2017,1286-4579,77
2017,1322-7696,78
2017,1350-4487,190
2017,1355-1841,48
2017,1366-5545,131
2017,1367-5931,99
2017,1368-8375,279
2017,1369-5266,127
2017,1369-8478,142
2017,1369-8486,57
2017,1381-5148,153
2017,1383-5769,157
2017,1387-3806,180
2017,1439-1791,61
2017,1466-8564,177
2017,1471-4892,110
2017,1476-9271,144
2017,1477-5131,259
2017,1521-6918,77
2017,1526-8209,116
2017,1544-6123,160
2017,1547-5271,361
2017,1568-7864,129
2017,1569-4410,53
2017,1570-677X,69
2017,1572-3089,84
2017,1572-5286,37
2017,1627-4830,60
2017,1631-0691,63
2017,1631-0748,115
2017,1636-6522,43
2017,1674-2001,104
2017,1734-1140,185
2017,1743-9671,91
2017,1744-165X,62
2017,1744-3881,82
2017,1751-1577,107
2017,1751-7222,92
2017,1751-9918,73
2017,1760-2734,61
2017,1769-7255,106
2017,1779-0123,188
2017,1871-1014,76
2017,1871-5192,110
2017,1872-2032,57
2017,1872-2040,76
2017,1874-7787,59
2017,1875-9637,55
2017,1877-0320,132
2017,1877-0517,170
2017,1877-7821,146
2017,1878-1241,34
2017,1878-6146,87
2017,1878-6227,58
2017,1878-786X,90
2017,1878-7886,85
2017,1959-7568,12
2017,2210-7762,50
2017,2213-2600,175
2017,2214-2126,75
2017,2214-7144,184
2017,2352-152X,155
2017,2352-2208,57
2017,2352-507X,74
2017,2468-1229,71
2017,1089-8603,91
2017,1567-5688,58
2017,0143-4179,79
2017,1617-1381,58
2017,1074-7613,236
2017,1551-7144,162
2017,0010-0285,36
2017,0304-3886,116
2017,1463-5003,106
2017,0021-7824,64
2017,1078-5884,251
2017,1525-0016,256
2017,1875-2136,85
2017,1877-0568,257
2017,1532-0464,215
2017,0276-5624,34
2017,2451-9456,171
2017,0020-7683,362
2017,0885-3924,241
2017,0005-7916,105
2017,0007-6813,89
2017,0020-7063,24
2017,0038-0121,33
2017,0038-0814,141
2017,0047-2352,54
2017,0120-8845,36
2017,0147-9563,84
2017,0241-6972,55
2017,0304-3991,219
2017,0378-3839,108
2017,0740-2570,54
2017,0885-2308,90
2017,0889-1575,187
2017,0889-1583,26
2017,0924-977X,127
2017,0940-9602,85
2017,0949-2658,205
2017,0952-3278,76
2017,0966-3274,44
2017,0972-978X,115
2017,1003-5257,56
2017,1043-1810,45
2017,1045-4527,49
2017,1048-6666,46
2017,1058-9813,63
2017,1060-3743,45
2017,1067-991X,58
2017,1080-6032,90
2017,1090-9443,52
2017,1156-5233,93
2017,1166-3413,64
2017,1385-1101,101
2017,1420-2530,25
2017,1462-9011,175
2017,1476-945X,58
2017,1521-6896,46
2017,1544-3191,181
2017,1556-407X,53
2017,1571-0645,105
2017,1572-1000,298
2017,1574-1818,60
2017,1642-431X,54
2017,1770-9857,39
2017,1878-7762,48
2017,1896-1126,57
2017,1938-9736,32
2017,2095-4964,59
2017,2211-3681,66
2017,2211-9124,52
2017,2211-9493,9
2017,2212-0122,12
2017,2212-4209,210
2017,2213-0764,39
2017,2213-0780,41
2017,2214-1405,147
2017,2352-3093,10
2017,2352-4073,64
2017,2352-5800,72
2017,2405-8300,55
2017,2452-0144,95
2017,2452-2139,46
2017,0001-6519,62
2017,0007-4551,170
2017,0008-8749,107
2017,0011-5029,27
2017,0022-4359,35
2017,0028-3770,76
2017,0029-6465,50
2017,0031-9406,69
2017,0094-1190,55
2017,0095-4543,57
2017,0144-8188,26
2017,0148-6195,29
2017,0160-7383,102
2017,0161-4754,80
2017,0165-232X,125
2017,0165-2478,180
2017,0165-4896,70
2017,0166-0462,61
2017,0167-4730,62
2017,0167-6296,81
2017,0167-6377,123
2017,0167-7187,75
2017,0167-8116,53
2017,0168-0102,100
2017,0168-9452,174
2017,0169-023X,31
2017,0172-2190,33
2017,0193-953X,54
2017,0195-5616,88
2017,0197-4572,106
2017,0222-9617,57
2017,0272-5231,58
2017,0278-4165,52
2017,0301-4207,134
2017,0304-4068,83
2017,0313-5926,55
2017,0363-8111,110
2017,0364-5916,83
2017,0367-2530,156
2017,0377-0257,94
2017,0378-7206,82
2017,0388-0001,65
2017,0738-0593,63
2017,0748-5751,22
2017,0749-0720,33
2017,0762-915X,29
2017,0882-6110,38
2017,0883-9026,39
2017,0889-8545,50
2017,0889-8553,56
2017,0890-8389,39
2017,0890-8567,183
2017,0891-5520,55
2017,0892-0362,65
2017,0899-5885,42
2017,0925-4927,145
2017,0939-3889,33
2017,0939-6411,264
2017,0947-3580,45
2017,0949-328X,34
2017,0954-349X,36
2017,0955-5986,109
2017,0956-5221,23
2017,0973-6883,67
2017,1001-6279,59
2017,1040-7383,33
2017,1049-3867,99
2017,1053-4822,51
2017,1057-5219,87
2017,1060-1872,38
2017,1061-3315,22
2017,1062-0303,34
2017,1071-5797,109
2017,1079-9796,80
2017,1083-7515,52
2017,1089-2516,41
2017,1096-7192,141
2017,1130-8621,75
2017,1138-3593,157
2017,1226-8615,197
2017,1268-7731,71
2017,1369-7021,56
2017,1471-7727,16
2017,1472-0299,126
2017,1472-8117,54
2017,1472-9792,93
2017,1521-6926,44
2017,1522-8401,38
2017,1525-7304,155
2017,1532-3382,83
2017,1533-0028,81
2017,1556-3707,46
2017,1570-6443,31
2017,1570-8667,26
2017,1619-9987,24
2017,1687-1979,47
2017,1740-1445,78
2017,1746-0689,32
2017,1751-7214,59
2017,1755-2966,39
2017,1755-5345,19
2017,1756-0616,25
2017,1761-7227,90
2017,1765-4629,30
2017,1769-4493,17
2017,1871-1871,67
2017,1874-3900,256
2017,1874-4907,110
2017,1874-5482,20
2017,1875-9181,52
2017,1877-5756,71
2017,1877-8585,21
2017,1877-9182,58
2017,1878-9730,32
2017,1932-2275,63
2017,1934-5925,81
2017,1939-8654,53
2017,2210-5395,59
2017,2210-8033,37
2017,2211-1042,45
2017,2211-4238,42
2017,2211-4645,55
2017,2211-8837,53
2017,2212-4292,60
2017,2212-5558,116
2017,2213-3984,35
2017,2213-4344,18
2017,2213-624X,78
2017,2213-9095,31
2017,2214-2894,62
2017,2254-8874,62
2017,2352-0817,52
2017,2352-2143,47
2017,2352-2267,23
2017,2352-801X,36
2017,2352-9407,111
2017,2387-0206,342
2017,2452-2929,25
2017,2468-0451,32
2017,2468-1709,41
2017,8755-7223,60
2017,0963-8687,21
2017,2405-4526,68
2017,2352-4928,99
2017,1674-2052,162
2017,0022-4049,155
2017,1744-117X,46
2017,0007-4497,28
2017,0047-2484,114
2017,2214-4048,7
2017,1535-6108,161
2017,0723-0869,27
2017,1873-9652,41
2017,0888-7543,60
2017,0007-9960,44
2017,0010-8545,231
2017,0011-2240,113
2017,0030-6665,90
2017,0037-1963,33
2017,0037-198X,39
2017,0040-5809,41
2017,0093-7754,52
2017,0122-7262,38
2017,0165-4101,44
2017,0196-4399,39
2017,0304-419X,68
2017,0733-8635,54
2017,0885-2014,51
2017,0889-8588,72
2017,0891-0618,63
2017,0917-2394,27
2017,0959-437X,109
2017,1044-5323,53
2017,1094-6950,70
2017,1383-5742,39
2017,1434-4610,43
2017,1468-1218,140
2017,1538-5442,41
2017,1624-5687,38
2017,1698-031X,25
2017,1751-4851,57
2017,1766-7305,38
2017,1853-0028,41
2017,1872-5813,49
2017,2211-7458,45
2017,2212-6198,24
2017,2212-9588,25
2017,2213-8463,18
2017,2214-1588,11
2017,2214-1677,22
2017,2352-1864,61
2017,2352-5509,43
2017,2405-8297,91
2017,2452-2627,46
2017,2468-7499,32
2017,2468-7855,86
2017,0890-5401,111
2017,0001-8791,86
2017,0014-4983,28
2017,0267-3649,18
2017,0272-4944,107
2017,0346-251X,131
2017,0361-476X,88
2017,0377-4732,31
2017,0732-118X,42
2017,0736-5845,113
2017,0885-064X,36
2017,0885-5765,58
2017,0887-2171,49
2017,0887-7963,32
2017,0890-8508,67
2017,0921-5107,154
2017,0926-2040,65
2017,0927-538X,83
2017,1043-951X,92
2017,1048-9843,49
2017,1075-2935,34
2017,1092-9134,79
2017,1096-6374,47
2017,1130-1406,51
2017,1158-1360,39
2017,1359-0286,28
2017,1359-6101,58
2017,1367-0484,67
2017,1474-0346,77
2017,1479-666X,56
2017,1542-0124,55
2017,1749-7728,23
2017,1752-928X,119
2017,1775-8785,53
2017,1815-5669,20
2017,1877-1327,56
2017,1959-0318,41
2017,2210-7789,76
2017,2210-8440,38
2017,0925-4773,52
2017,0166-4972,34
2017,2214-5745,96
2017,1879-7296,104
2017,0003-5521,35
2017,0007-9820,71
2017,0031-4056,38
2017,0033-2984,30
2017,0090-3752,16
2017,0143-4160,89
2017,0147-619X,44
2017,0370-1573,51
2017,0376-0421,34
2017,0399-077X,95
2017,0733-8619,49
2017,0749-5978,40
2017,0924-2031,113
2017,1064-9689,50
2017,1071-9091,40
2017,1089-3261,53
2017,1441-3582,36
2017,1547-4127,46
2017,1570-8268,21
2017,1574-0137,14
2017,1631-0713,44
2017,1865-9217,93
2017,2173-5107,36
2017,2173-5735,60
2017,2212-4268,43
2017,2215-1532,50
2017,2352-0078,126
2017,2352-3026,115
2017,2405-9390,93
2017,2468-1113,20
2017,0026-2862,71
2017,0079-6425,42
2017,0271-5309,46
2017,0304-3932,58
2017,0911-6044,54
2017,0950-5849,106
2017,1042-3699,46
2017,1045-2354,46
2017,1063-5203,50
2017,1389-0417,64
2017,1475-1585,47
2017,2110-7017,31
2017,2214-7861,60
2017,1631-0705,59
2017,2212-1099,54
2017,0092-6566,98
2017,0095-5108,59
2017,0098-2997,54
2017,0164-0704,66
2017,0168-9525,89
2017,0191-491X,45
2017,0272-2712,53
2017,0723-2020,59
2017,0732-3123,50
2017,0895-7967,17
2017,0898-5898,41
2017,0928-4680,35
2017,0939-3625,44
2017,0941-9500,21
2017,0955-0674,91
2017,0959-4388,163
2017,1043-1489,38
2017,1044-5005,22
2017,1044-7431,112
2017,1075-4253,31
2017,1462-3889,83
2017,1473-8376,35
2017,1524-9042,46
2017,1541-4612,65
2017,1566-0141,48
2017,1703-4949,16
2017,1740-6749,26
2017,1877-5845,22
2017,1878-6529,29
2017,2210-5379,27
2017,2211-6923,17
2017,2212-0548,21
2017,2212-6570,31
2017,2212-6864,51
2017,2212-828X,30
2017,2213-3054,32
2017,2213-5383,48
2017,2213-7130,12
2017,2214-3912,37
2017,2352-0094,47
2017,2352-4677,35
2017,2352-5541,34
2017,2352-5738,30
2017,2352-6483,11
2017,2352-6734,33
2017,2405-8866,12
2017,2451-9049,69
2017,2452-2198,61
2017,8755-4615,29
2017,0167-6245,28
2017,0927-796X,12
2017,1776-9817,31
2017,1040-2608,22
2017,2210-4224,37
2017,0011-3840,13
2017,0014-3855,66
2017,0034-7450,46
2017,0166-6851,74
2017,0196-8858,66
2017,0211-5638,42
2017,0214-4603,26
2017,0275-1062,42
2017,0278-4254,25
2017,1246-7391,8
2017,1259-4792,53
2017,1573-4277,48
2017,1878-450X,28
2017,1879-3991,38
2017,2013-5246,11
2017,2213-1337,36
2017,2213-2945,38
2017,2215-0382,27
2017,2542-4513,47
2017,0146-6410,29
2017,0039-3681,44
2017,0065-3101,18
2017,0265-9646,26
2017,1052-5149,46
2017,1064-7406,50
2017,1349-0079,38
2017,1467-0895,15
2017,1755-4586,49
2017,2211-6958,54
2017,0065-3411,18
2017,0094-730X,27
2017,0146-2806,13
2017,0147-1767,51
2017,0167-5729,7
2017,0245-5919,14
2017,0273-2297,12
2017,0377-0265,38
2017,0377-8398,34
2017,0922-1425,23
2017,0960-7404,74
2017,1042-444X,30
2017,1051-1377,24
2017,1073-8746,34
2017,1162-9088,34
2017,1269-1763,29
2017,1286-0115,66
2017,1389-5567,23
2017,1546-0843,55
2017,1637-4088,37
2017,1877-9166,24
2017,1878-7789,30
2017,1879-9817,48
2017,2210-6561,34
2017,2212-571X,48
2017,2214-5796,24
2017,2214-9937,23
2017,2352-2496,38
2017,2352-3808,16
2017,2405-8513,19
2017,2452-414X,20
2017,0360-1285,29
2017,1573-5214,20
2017,0739-8859,42
2017,1052-0457,21
2017,2157-1716,14
2017,1087-0024,11
2017,0305-9006,8
2017,0987-7983,25
2017,1441-3523,48
2017,0079-6565,17
2017,0079-6816,13
2017,0889-8529,54
2017,0958-2592,49
2017,1556-3499,8
2017,1875-1768,233
2017,1876-2204,14
2017,2210-9706,24
2017,2213-297X,11
2017,2213-6657,21
2017,2352-9245,20
2017,2405-6030,26
2017,2451-8476,23
2017,2405-6758,18
2018,0001-2998,52
2018,0001-4575,328
2018,0001-6519,55
2018,0001-6918,186
2018,0001-706X,342
2018,0001-8708,390
2018,0002-8177,152
2018,0002-8703,259
2018,0002-9149,611
2018,0002-9343,545
2018,0002-9378,425
2018,0002-9610,432
2018,0003-2697,326
2018,0003-3472,257
2018,0003-4487,155
2018,0003-4916,263
2018,0003-4975,900
2018,0003-682X,369
2018,0003-6870,183
2018,0003-9861,246
2018,0003-9969,254
2018,0003-9993,318
2018,0004-3702,56
2018,0005-1098,529
2018,0005-7894,80
2018,0006-291X,2520
2018,0006-2952,392
2018,0006-3207,434
2018,0006-3223,296
2018,0006-8993,401
2018,0007-4551,182
2018,0007-6813,85
2018,0007-8506,159
2018,0008-6215,141
2018,0008-6223,1016
2018,0008-8749,147
2018,0008-8846,184
2018,0009-2541,397
2018,0009-3084,104
2018,0009-739X,123
2018,0009-8981,501
2018,0009-9120,222
2018,0009-9260,264
2018,0010-0277,232
2018,0010-2180,464
2018,0010-4655,229
2018,0010-4825,307
2018,0010-8545,233
2018,0010-938X,502
2018,0010-9452,285
2018,0011-2275,124
2018,0011-5029,27
2018,0011-8532,44
2018,0011-9164,406
2018,0012-365X,368
2018,0012-3692,553
2018,0012-821X,605
2018,0012-8252,216
2018,0013-4686,2123
2018,0013-7944,474
2018,0013-7952,307
2018,0013-9351,496
2018,0014-2565,92
2018,0014-2921,128
2018,0014-2999,557
2018,0014-3057,518
2018,0014-3855,60
2018,0014-4827,420
2018,0014-4886,212
2018,0014-4894,138
2018,0014-4983,29
2018,0015-0282,430
2018,0016-0032,445
2018,0016-2361,1668
2018,0016-5085,658
2018,0016-5107,413
2018,0016-6480,298
2018,0016-7037,467
2018,0016-7061,432
2018,0017-9310,1686
2018,0018-506X,175
2018,0019-0578,291
2018,0019-1035,399
2018,0019-8501,158
2018,0020-0190,159
2018,0020-0255,758
2018,0020-1383,444
2018,0020-1693,719
2018,0020-7403,571
2018,0020-7462,188
2018,0020-7489,197
2018,0020-7519,110
2018,0021-7824,94
2018,0021-8693,524
2018,0021-9150,494
2018,0021-9290,463
2018,0021-9517,389
2018,0021-9614,308
2018,0021-9673,794
2018,0021-9797,1239
2018,0022-0248,404
2018,0022-0302,1022
2018,0022-0396,431
2018,0022-0531,132
2018,0022-0736,258
2018,0022-0965,193
2018,0022-1031,154
2018,0022-1139,167
2018,0022-1236,204
2018,0022-1759,154
2018,0022-1996,91
2018,0022-2011,136
2018,0022-2313,860
2018,0022-247X,944
2018,0022-2828,213
2018,0022-2836,376
2018,0022-2860,1197
2018,0022-3115,724
2018,0022-328X,451
2018,0022-3468,501
2018,0022-3476,765
2018,0022-3549,341
2018,0022-3697,469
2018,0022-3913,334
2018,0022-3956,275
2018,0022-3999,177
2018,0022-4073,423
2018,0022-460X,600
2018,0022-474X,100
2018,0022-4804,498
2018,0022-5096,226
2018,0022-510X,397
2018,0022-5193,417
2018,0022-5223,1380
2018,0023-6438,926
2018,0024-3205,664
2018,0024-3795,414
2018,0024-4937,385
2018,0025-3227,179
2018,0025-326X,893
2018,0025-5408,661
2018,0025-5564,147
2018,0025-6196,311
2018,0025-7125,88
2018,0025-7753,281
2018,0026-0495,184
2018,0026-265X,454
2018,0026-2692,155
2018,0026-2714,526
2018,0026-2862,88
2018,0028-3908,499
2018,0028-3932,377
2018,0029-5493,455
2018,0029-6554,85
2018,0029-8018,912
2018,0030-3992,583
2018,0030-4018,1009
2018,0030-4026,1758
2018,0031-0182,452
2018,0031-3025,149
2018,0031-3203,394
2018,0031-4056,35
2018,0031-9201,127
2018,0031-9422,219
2018,0032-0633,197
2018,0032-3861,881
2018,0032-5910,881
2018,0033-0620,88
2018,0033-3182,82
2018,0033-3506,297
2018,0033-8338,79
2018,0033-8389,69
2018,0034-4257,516
2018,0034-7450,55
2018,0035-3787,121
2018,0037-0738,162
2018,0037-198X,33
2018,0038-0717,359
2018,0038-0814,129
2018,0038-092X,1053
2018,0038-1098,214
2018,0038-1101,161
2018,0039-128X,138
2018,0039-6028,216
2018,0039-6060,452
2018,0039-6257,74
2018,0039-9140,1153
2018,0040-1625,325
2018,0040-1951,339
2018,0040-4020,832
2018,0040-4039,947
2018,0040-6031,265
2018,0040-6090,645
2018,0041-1345,799
2018,0041-624X,213
2018,0042-207X,620
2018,0043-1354,841
2018,0043-1648,261
2018,0044-8486,657
2018,0045-6535,2162
2018,0045-7825,444
2018,0045-7906,501
2018,0045-7930,404
2018,0046-8177,330
2018,0047-2352,72
2018,0047-2727,145
2018,0047-6374,81
2018,0048-3575,154
2018,0048-7120,47
2018,0048-9697,4273
2018,0049-3848,358
2018,0065-1281,99
2018,0075-9511,58
2018,0079-6611,162
2018,0085-2538,367
2018,0090-4295,633
2018,0090-8258,366
2018,0091-3022,45
2018,0091-3057,118
2018,0091-6749,622
2018,0091-7435,324
2018,0092-640X,36
2018,0093-691X,452
2018,0094-1190,51
2018,0094-1298,56
2018,0094-5765,544
2018,0095-0696,134
2018,0095-8956,59
2018,0096-3003,854
2018,0097-3165,129
2018,0098-1354,331
2018,0098-3004,150
2018,0099-1767,128
2018,0099-2399,282
2018,0109-5641,208
2018,0121-8123,42
2018,0122-7262,36
2018,0140-1963,131
2018,0140-1971,163
2018,0140-3664,207
2018,0140-6736,1025
2018,0140-7007,333
2018,0140-9883,345
2018,0141-0229,138
2018,0141-0296,1046
2018,0141-3910,291
2018,0141-6359,197
2018,0141-8130,2553
2018,0141-9382,38
2018,0142-0615,491
2018,0142-1123,348
2018,0142-9612,596
2018,0143-4004,145
2018,0143-4160,105
2018,0143-6228,199
2018,0143-7208,654
2018,0143-7496,215
2018,0143-8166,307
2018,0143-974X,349
2018,0144-8617,1261
2018,0145-2134,336
2018,0145-305X,271
2018,0146-6380,167
2018,0146-6410,26
2018,0147-0272,57
2018,0147-6513,1190
2018,0147-9563,116
2018,0148-2963,494
2018,0149-2918,210
2018,0149-7634,281
2018,0151-9638,192
2018,0160-2527,74
2018,0160-7383,89
2018,0161-4754,88
2018,0161-5890,269
2018,0161-6420,348
2018,0161-813X,176
2018,0161-8938,68
2018,0162-0134,230
2018,0163-7258,158
2018,0163-8343,110
2018,0164-1212,208
2018,0165-0114,188
2018,0165-0270,292
2018,0165-0327,912
2018,0165-1684,371
2018,0165-1765,427
2018,0165-1781,1030
2018,0165-232X,206
2018,0165-2370,286
2018,0165-2427,143
2018,0165-2478,132
2018,0165-5728,196
2018,0165-5876,460
2018,0165-6147,91
2018,0165-7836,278
2018,0165-9936,243
2018,0166-0462,104
2018,0166-0934,194
2018,0166-218X,403
2018,0166-3542,227
2018,0166-4328,451
2018,0166-445X,261
2018,0166-4972,42
2018,0166-5162,207
2018,0166-6851,66
2018,0167-1987,204
2018,0167-2681,257
2018,0167-2738,394
2018,0167-2789,98
2018,0167-4730,53
2018,0167-4943,196
2018,0167-5273,1412
2018,0167-5877,229
2018,0167-6105,327
2018,0167-6296,94
2018,0167-6377,117
2018,0167-6687,104
2018,0167-6911,130
2018,0167-7012,252
2018,0167-7152,272
2018,0167-7322,1656
2018,0167-739X,861
2018,0167-7799,131
2018,0167-8140,334
2018,0167-8655,318
2018,0167-8760,182
2018,0167-8809,373
2018,0167-9236,107
2018,0167-9260,117
2018,0167-9473,160
2018,0168-1591,201
2018,0168-1605,300
2018,0168-1656,244
2018,0168-1699,431
2018,0168-1702,251
2018,0168-1923,380
2018,0168-3659,494
2018,0168-583X,412
2018,0168-8227,436
2018,0168-8278,407
2018,0168-874X,84
2018,0168-9002,999
2018,0169-1317,478
2018,0169-1368,362
2018,0169-2046,222
2018,0169-2607,299
2018,0169-409X,167
2018,0169-4332,3412
2018,0169-5002,332
2018,0169-555X,352
2018,0169-7439,172
2018,0169-8095,307
2018,0171-2985,103
2018,0176-1617,207
2018,0176-2680,82
2018,0181-5512,249
2018,0188-4409,85
2018,0190-7409,506
2018,0190-9622,566
2018,0191-2615,201
2018,0191-3085,10
2018,0191-8869,519
2018,0193-3973,55
2018,0195-5616,75
2018,0195-6663,452
2018,0195-6698,130
2018,0195-6701,311
2018,0195-9255,79
2018,0196-0644,367
2018,0196-0709,183
2018,0196-4399,47
2018,0196-6553,318
2018,0196-8858,82
2018,0196-8904,1155
2018,0196-9781,175
2018,0197-0186,194
2018,0197-3975,133
2018,0197-4572,122
2018,0197-4580,328
2018,0198-8859,140
2018,0208-5216,79
2018,0210-4806,102
2018,0211-139X,101
2018,0213-005X,175
2018,0214-9168,39
2018,0222-9617,53
2018,0223-5234,995
2018,0252-9602,122
2018,0254-0584,965
2018,0257-8972,1002
2018,0260-6917,371
2018,0260-8774,356
