issued_year,issn,articles
2019,0921-8831,357
2019,0925-7535,461
2019,0926-3373,1107
2019,0926-6690,989
2019,0928-4680,46
2019,0939-3625,33
2019,0954-349X,121
2019,0954-6111,247
2019,0955-5986,151
2019,0955-7997,322
2019,0959-9436,244
2019,0960-3085,162
2019,0960-7404,139
2019,0961-9534,324
2019,0962-8924,99
2019,0967-0661,228
2019,0968-090X,299
2019,0969-6989,219
2019,0969-8043,395
2019,0973-6883,168
2019,0976-5662,314
2019,0981-9428,446
2019,0985-0562,262
2019,1002-0721,267
2019,1010-6030,559
2019,1040-8428,199
2019,1043-1810,50
2019,1043-2760,104
2019,1047-2797,228
2019,1051-0443,1095
2019,1053-0770,842
2019,1058-2746,513
2019,1061-3315,34
2019,1078-1439,286
2019,1096-4959,104
2019,1268-7731,255
2019,1297-319X,197
2019,1350-4177,496
2019,1350-4533,168
2019,1355-0306,109
2019,1359-6446,283
2019,1364-0321,692
2019,1369-8001,471
2019,1381-5148,219
2019,1383-7621,123
2019,1386-1425,1016
2019,1387-1811,651
2019,1389-1286,305
2019,1389-9341,194
2019,1471-4922,127
2019,1471-5953,184
2019,1477-8939,212
2019,1524-0703,36
2019,1525-8610,473
2019,1544-6123,458
2019,1553-8389,411
2019,1566-0702,77
2019,1570-9639,130
2019,1572-1000,302
2019,1572-6657,877
2019,1629-6583,115
2019,1644-9665,127
2019,1699-258X,201
2019,1751-7214,71
2019,1755-0084,40
2019,1769-4493,213
2019,1779-0123,156
2019,1871-1413,287
2019,1871-1871,75
2019,1871-6784,75
2019,1872-2067,189
2019,1879-8500,215
2019,2095-9273,300
2019,2210-6561,105
2019,2211-1042,115
2019,2211-3681,59
2019,2211-9264,359
2019,2212-4438,34
2019,2212-5345,89
2019,2212-6570,43
2019,2212-9820,237
2019,2213-2198,688
2019,2213-2945,215
2019,2215-0366,343
2019,2253-654X,89
2019,2352-5738,24
2019,2352-9407,148
2019,2451-8476,86
2019,2451-9049,155
2019,1533-0028,86
2019,0894-1130,168
2019,0014-3057,709
2019,0962-6298,137
2019,0040-4020,851
2019,0079-6611,181
2019,1471-7727,18
2019,0016-7185,315
2019,2211-3398,84
2019,1078-5884,1676
2019,1083-8791,1147
2019,1936-878X,526
2019,2214-4048,13
2019,1534-5807,324
2019,0003-4266,72
2019,0003-5521,40
2019,0008-4182,285
2019,0009-2797,386
2019,0011-2240,316
2019,0012-3692,2762
2019,0014-3855,80
2019,0015-0282,1676
2019,0016-5107,1869
2019,0025-5408,415
2019,0027-9684,99
2019,0030-6665,131
2019,0035-3787,523
2019,0037-0738,126
2019,0040-6031,262
2019,0040-6090,653
2019,0042-6989,156
2019,0093-6413,88
2019,0094-1298,78
2019,0098-1354,368
2019,0098-3004,155
2019,0099-2399,281
2019,0141-1187,290
2019,0145-2126,381
2019,0149-1970,208
2019,0150-9861,205
2019,0151-9638,790
2019,0163-7827,31
2019,0165-1684,334
2019,0165-232X,196
2019,0167-1987,333
2019,0167-6423,79
2019,0168-8278,2185
2019,0169-1368,452
2019,0188-4409,89
2019,0196-0644,963
2019,0268-0033,277
2019,0272-4944,104
2019,0273-2300,243
2019,0301-472X,338
2019,0344-0338,430
2019,0377-2217,727
2019,0736-5845,157
2019,0828-282X,759
2019,0887-7963,40
2019,0889-8588,104
2019,0889-9746,210
2019,0891-8422,75
2019,0894-1777,329
2019,0901-5027,1191
2019,0920-9964,588
2019,0923-2508,58
2019,0925-3467,771
2019,0926-860X,417
2019,0926-9851,229
2019,0932-4739,52
2019,0955-2863,185
2019,0956-053X,590
2019,0956-7135,515
2019,0960-0760,279
2019,0966-9795,251
2019,0969-5931,105
2019,1001-0742,345
2019,1004-9541,420
2019,1042-9573,48
2019,1062-9408,244
2019,1072-7515,1582
2019,1074-7427,156
2019,1076-6332,402
2019,1081-1206,802
2019,1089-9472,305
2019,1094-2025,61
2019,1156-5233,82
2019,1258-780X,165
2019,1270-9638,726
2019,1279-7960,74
2019,1341-321X,213
2019,1353-8020,472
2019,1360-8592,183
2019,1367-5931,122
2019,1369-703X,319
2019,1369-8478,342
2019,1383-5769,121
2019,1433-8319,46
2019,1468-1218,188
2019,1470-2045,594
2019,1471-0153,65
2019,1471-4892,113
2019,1471-4906,116
2019,1473-0502,198
2019,1525-5050,637
2019,1551-7136,71
2019,1551-7144,161
2019,1557-5063,146
2019,1567-1739,221
2019,1578-2190,227
2019,1734-1140,205
2019,1876-2204,60
2019,1876-2859,318
2019,1877-0320,304
2019,1878-450X,54
2019,1878-7762,50
2019,1881-8366,68
2019,2050-0521,95
2019,2211-9736,108
2019,2212-4268,91
2019,2212-6198,31
2019,2214-9937,43
2019,2405-4690,126
2019,2405-8300,137
2019,2468-7855,204
2019,2542-3606,62
2019,2589-5974,109
2019,2352-5568,181
2019,0928-0987,344
2019,0923-7534,4817
2019,1059-1311,277
2019,1063-4584,1002
2019,1877-0568,321
2019,0003-4975,1188
2019,0005-2736,200
2019,0006-3223,1380
2019,0010-0277,248
2019,0012-365X,370
2019,0020-0255,861
2019,0021-7824,142
2019,0021-9924,56
2019,0022-0000,65
2019,0022-1759,136
2019,0022-202X,2324
2019,0033-3506,270
2019,0034-7450,52
2019,0041-1345,729
2019,0046-8177,273
2019,0047-2352,63
2019,0047-2484,137
2019,0090-8258,1165
2019,0099-1333,96
2019,0143-974X,467
2019,0149-2918,251
2019,0165-7836,291
2019,0167-4943,176
2019,0167-7799,157
2019,0167-8809,287
2019,0168-1702,229
2019,0169-2607,279
2019,0169-8141,132
2019,0198-8859,444
2019,0264-3707,69
2019,0272-6386,728
2019,0272-7714,442
2019,0278-4254,34
2019,0304-386X,235
2019,0304-3878,89
2019,0304-3940,699
2019,0305-0483,233
2019,0305-7372,74
2019,0376-6357,228
2019,0378-8741,619
2019,0531-5565,250
2019,0723-2020,75
2019,0749-0690,67
2019,0884-2175,341
2019,0889-1591,678
2019,0890-5096,818
2019,0892-0362,41
2019,0892-6875,405
2019,0896-8446,294
2019,0920-1211,162
2019,0924-0136,451
2019,0952-1976,216
2019,1042-3699,70
2019,1043-4666,300
2019,1052-5149,71
2019,1090-3798,116
2019,1094-9194,48
2019,1095-6433,190
2019,1134-5934,23
2019,1259-4792,89
2019,1261-694X,89
2019,1290-0729,497
2019,1340-3540,55
2019,1353-8292,193
2019,1360-1385,139
2019,1364-8152,253
2019,1382-6689,145
2019,1383-5718,130
2019,1389-0417,151
2019,1438-4639,128
2019,1463-5003,85
2019,1477-3880,39
2019,1521-6616,150
2019,1537-1891,101
2019,1538-4721,373
2019,1547-5271,416
2019,1558-7878,146
2019,1566-1199,520
2019,1567-7249,150
2019,1570-0232,417
2019,1618-8667,274
2019,1673-8527,77
2019,1751-570X,93
2019,1872-2040,74
2019,1875-2136,108
2019,1875-9521,38
2019,1877-7503,114
2019,2173-5743,189
2019,2210-6502,215
2019,2212-1099,464
2019,2212-9588,476
2019,2352-0078,177
2019,2352-1864,132
2019,1361-8415,152
2019,0927-6505,54
2019,0005-2728,91
2019,0255-2701,258
2019,0002-8703,226
2019,0005-7916,75
2019,0011-3840,63
2019,0016-7878,91
2019,0020-7225,107
2019,0020-7462,146
2019,0022-3549,444
2019,0022-474X,112
2019,0024-6301,86
2019,0031-3203,391
2019,0038-0121,124
2019,0039-6109,120
2019,0079-6565,21
2019,0121-8123,72
2019,0141-0229,140
2019,0142-9612,542
2019,0143-7496,161
2019,0145-305X,200
2019,0161-6420,486
2019,0165-0114,303
2019,0168-9274,222
2019,0168-9452,310
2019,0172-2190,47
2019,0210-4806,91
2019,0278-4165,86
2019,0300-2896,326
2019,0301-4207,262
2019,0301-4622,91
2019,0308-597X,403
2019,0313-5926,92
2019,0364-5916,134
2019,0377-8401,203
2019,0378-3812,345
2019,0378-4290,222
2019,0378-4320,218
2019,0378-4754,269
2019,0385-8146,207
2019,0399-077X,514
2019,0738-081X,121
2019,0747-7171,122
2019,0749-2081,85
2019,0765-1597,130
2019,0886-7798,370
2019,0889-1583,42
2019,0890-5401,63
2019,0898-6568,222
2019,0914-5087,180
2019,0925-4439,284
2019,0927-0248,572
2019,0933-3657,112
2019,0953-6205,299
2019,0955-2219,673
2019,0955-3959,270
2019,0956-5663,900
2019,0957-1787,85
2019,0959-4752,106
2019,0963-8687,28
2019,0964-5691,317
2019,0967-070X,217
2019,0987-7053,284
2019,1002-0160,77
2019,1003-5257,68
2019,1005-0302,404
2019,1041-7826,96
2019,1044-5323,55
2019,1083-3188,258
2019,1084-9521,248
2019,1091-8531,455
2019,1130-2399,39
2019,1226-8615,164
2019,1293-8505,208
2019,1349-0079,35
2019,1350-4487,154
2019,1355-1841,77
2019,1359-0294,89
2019,1386-5056,214
2019,1439-1791,65
2019,1462-3889,107
2019,1462-9011,239
2019,1466-8564,177
2019,1476-9271,211
2019,1521-6918,38
2019,1549-9634,222
2019,1551-7411,445
2019,1558-7673,300
2019,1567-5688,64
2019,1568-7864,149
2019,1568-9972,160
2019,1627-4830,75
2019,1674-2001,143
2019,1743-9671,209
2019,1765-4629,45
2019,1776-9817,41
2019,1874-7787,81
2019,1876-3820,122
2019,1878-9730,99
2019,1879-9817,96
2019,1934-5909,198
2019,1939-8654,483
2019,2210-5395,38
2019,2211-4645,60
2019,2211-5684,134
2019,2212-2672,705
2019,2213-297X,13
2019,2213-3437,772
2019,2214-1405,265
2019,2214-3912,84
2019,2214-5400,113
2019,2214-6350,72
2019,2352-1546,146
2019,2405-4526,88
2019,2452-0144,205
2019,2452-2139,119
2019,2452-414X,46
2019,8755-4615,55
2019,0921-8181,189
2019,1631-0748,103
2019,2590-2865,70
2019,0966-6923,202
2019,2210-4224,84
2019,1050-1738,175
2019,2352-3093,6
2019,0001-8686,104
2019,0011-5029,83
2019,0012-821X,511
2019,0014-2921,144
2019,0022-1996,80
2019,0022-2011,113
2019,0026-0495,153
2019,0033-3182,134
2019,0038-0717,304
2019,0042-6822,270
2019,0048-7333,201
2019,0095-0696,94
2019,0122-7262,44
2019,0140-1963,127
2019,0146-6380,121
2019,0191-8141,173
2019,0208-5216,78
2019,0263-7863,72
2019,0263-9319,114
2019,0268-4012,177
2019,0270-9295,66
2019,0271-5317,127
2019,0278-6125,83
2019,0300-483X,176
2019,0301-9322,250
2019,0308-521X,172
2019,0376-8716,510
2019,0378-4266,206
2019,0388-0001,60
2019,0738-3991,366
2019,0749-0720,51
2019,0882-5963,245
2019,0888-613X,152
2019,0893-6080,230
2019,0895-4356,266
2019,0920-5489,78
2019,0940-9602,107
2019,0969-8051,231
2019,0997-7538,219
2019,1055-3207,75
2019,1062-9769,159
2019,1063-5203,106
2019,1090-0233,163
2019,1130-1406,42
2019,1344-6223,83
2019,1350-9462,58
2019,1386-6532,142
2019,1475-1585,88
2019,1544-3191,257
2019,1550-4131,247
2019,1550-8307,106
2019,1569-9048,155
2019,1571-0645,147
2019,1574-9541,100
2019,1750-5836,276
2019,1887-8369,21
2019,1888-4415,67
2019,1988-8856,65
2019,2058-5349,66
2019,2173-5794,135
2019,2213-2600,273
2019,2213-333X,268
2019,2213-3984,237
2019,2213-8587,237
2019,2214-367X,66
2019,2214-5796,18
2019,2352-3522,30
2019,2352-5525,71
2019,2352-7102,333
2019,0079-6107,117
2019,0010-9452,361
2019,1056-4993,72
2019,2352-507X,116
2019,0006-2952,327
2019,0009-9120,185
2019,0013-7952,307
2019,0022-4405,66
2019,0022-4898,32
2019,0034-5288,266
2019,0038-1101,191
2019,0047-2727,107
2019,0096-3003,889
2019,0140-1971,137
2019,0141-1136,172
2019,0142-9418,433
2019,0167-6105,244
2019,0167-7012,223
2019,0168-1605,337
2019,0168-8510,178
2019,0168-874X,58
2019,0260-8774,359
2019,0263-2373,88
2019,0264-9993,339
2019,0378-3820,252
2019,0736-5853,109
2019,0885-5765,82
2019,0889-857X,67
2019,0895-9811,332
2019,0921-4534,139
2019,0924-8579,277
2019,0939-4753,237
2019,0959-1524,176
2019,0960-0779,370
2019,1053-8100,122
2019,1293-2558,268
2019,1359-0286,29
2019,1364-6826,175
2019,1526-8209,185
2019,1541-4612,143
2019,1567-1348,362
2019,1567-5394,171
2019,1751-1577,81
2019,1871-1014,88
2019,1872-5813,48
2019,1876-2018,287
2019,2095-4956,280
2019,2214-2126,141
2019,2214-5745,130
2019,2214-8043,108
2019,2254-8874,167
2019,2352-0124,182
2019,2352-152X,416
2019,2387-0206,324
2019,0959-289X,129
2019,0007-6813,90
2019,0008-8846,275
2019,0016-6480,245
2019,0019-3577,70
2019,0022-1031,132
2019,0025-5564,119
2019,0029-5493,422
2019,0029-6465,71
2019,0031-4056,35
2019,0032-0633,138
2019,0034-6667,98
2019,0065-3411,24
2019,0141-9382,35
2019,0146-2806,126
2019,0164-1212,187
2019,0167-4870,118
2019,0168-1591,150
2019,0169-8095,296
2019,0176-2680,94
2019,0262-8856,93
2019,0266-4356,583
2019,0301-9268,316
2019,0308-5961,88
2019,0363-0188,165
2019,0367-326X,306
2019,0584-8547,147
2019,0733-5210,192
2019,0738-0593,123
2019,0740-0020,228
2019,0740-2570,64
2019,0888-7543,228
2019,0890-6238,245
2019,0891-5520,77
2019,0950-4230,193
2019,0965-1748,118
2019,0969-6997,88
2019,0990-1310,70
2019,1036-7314,174
2019,1040-2608,46
2019,1046-2023,260
2019,1051-2004,174
2019,1058-9813,65
2019,1060-1872,42
2019,1073-8746,34
2019,1080-6032,107
2019,1246-7820,382
2019,1296-2074,249
2019,1389-5567,27
2019,1441-3582,47
2019,1529-9430,796
2019,1566-0141,62
2019,1566-2535,155
2019,1631-0705,72
2019,1636-6522,80
2019,1769-7255,400
2019,1878-6146,120
2019,1879-7261,120
2019,1931-5244,134
2019,2152-2650,1239
2019,2210-8033,76
2019,2211-9493,21
2019,2212-5558,113
2019,2214-2894,157
2019,2215-0382,59
2019,2352-0817,71
2019,2352-2496,27
2019,2352-4073,41
2019,2352-4928,268
2019,2352-5800,99
2019,2405-6014,29
2019,2405-6758,6
2019,2405-8513,36
2019,2451-9456,184
2019,2588-994X,51
2019,0197-3975,105
2019,0002-9297,242
2019,0009-9260,431
2019,0014-4800,125
2019,0021-8502,108
2019,0034-4877,50
2019,0120-8845,29
2019,0142-727X,145
2019,0143-6228,120
2019,0147-0272,110
2019,0147-9571,150
2019,0167-8442,255
2019,0168-1656,509
2019,0168-8227,375
2019,0190-0528,48
2019,0261-5177,254
2019,0304-3975,479
2019,0304-5412,204
2019,0305-1978,114
2019,0361-476X,90
2019,0378-3839,121
2019,0895-6111,57
2019,0925-5214,250
2019,0947-3580,97
2019,0950-5849,145
2019,0958-9465,279
2019,0960-8966,733
2019,0968-0004,121
2019,1040-6190,102
2019,1047-8477,144
2019,1053-4296,43
2019,1087-1845,112
2019,1096-7516,23
2019,1134-2072,150
2019,1146-609X,82
2019,1198-743X,463
2019,1278-3218,274
2019,1440-2440,553
2019,1479-666X,94
2019,1499-2671,274
2019,1525-0016,234
2019,1542-0124,114
2019,1555-4155,275
2019,1557-3087,85
2019,1576-9887,102
2019,1750-9467,105
2019,1751-7222,96
2019,1761-676X,29
2019,1876-1399,80
2019,1877-1297,216
2019,1878-786X,200
2019,2173-5727,135
2019,2210-7789,213
2019,2211-3649,70
2019,2211-9124,78
2019,2212-4209,334
2019,2213-1388,147
2019,2213-8463,40
2019,2214-1677,24
2019,2352-3808,37
2019,2352-801X,131
2019,2405-500X,247
2019,0959-440X,166
2019,0266-1144,93
2019,0945-053X,110
2019,0957-4158,97
2019,0003-6870,210
2019,0010-4655,304
2019,0010-8545,276
2019,0014-2565,181
2019,0022-1910,121
2019,0023-9690,24
2019,0047-259X,148
2019,0079-6425,57
2019,0079-6700,61
2019,0163-7258,149
2019,0166-5316,41
2019,0167-9260,145
2019,0171-2985,132
2019,0195-9255,74
2019,0213-9251,241
2019,0306-4573,168
2019,0732-8893,247
2019,0743-0167,205
2019,0749-0712,74
2019,0929-693X,108
2019,1044-579X,210
2019,1049-3867,89
2019,1064-7406,78
2019,1090-9516,51
2019,1286-0115,166
2019,1355-2198,60
2019,1357-2725,174
2019,1434-8411,393
2019,1469-0292,164
2019,1472-8117,59
2019,1532-0456,159
2019,1770-9857,91
2019,1872-4973,191
2019,1878-5409,119
2019,2211-8837,61
2019,2352-3018,207
2019,0019-8501,218
2019,0265-931X,238
2019,0005-7967,153
2019,0022-2836,387
2019,0022-4375,109
2019,0039-3681,89
2019,0167-2681,380
2019,0169-5347,162
2019,0214-9168,44
2019,0304-419X,65
2019,0377-8398,57
2019,0749-0739,54
2019,0762-915X,46
2019,0883-9026,74
2019,0883-9417,130
2019,0889-1575,167
2019,0889-8553,63
2019,0890-6955,83
2019,0896-8411,152
2019,0926-2245,78
2019,0939-3889,51
2019,0944-2006,37
2019,0955-0674,114
2019,0959-4388,160
2019,0966-842X,130
2019,0968-0160,220
2019,1060-3743,71
2019,1094-5539,82
2019,1096-7176,132
2019,1322-7696,121
2019,1357-3039,154
2019,1388-1981,180
2019,1521-6926,63
2019,1532-3382,81
2019,1546-0843,88
2019,1567-133X,38
2019,1615-9071,122
2019,1631-0721,83
2019,1748-0132,90
2019,1751-4851,71
2019,1761-7227,94
2019,1875-1768,353
2019,1877-5756,61
2019,1879-6257,80
2019,2211-6923,31
2019,2212-571X,80
2019,2213-6657,19
2019,2468-1229,269
2019,2468-1709,56
2019,2468-7812,129
2019,2468-7847,176
2019,0275-5319,134
2019,0012-1606,238
2019,1050-6411,112
2019,0378-1135,349
2019,2405-6030,12
2019,1001-9294,42
2015,0001-4575,310
2015,0002-8177,269
2015,0002-9149,1100
2015,0002-9378,1630
2015,0002-9610,386
2015,0005-7894,71
2015,0006-3223,399
2015,0006-8993,721
2015,0007-8506,149
2015,0008-6215,320
2015,0008-6223,1061
2015,0008-8846,200
2015,0009-2541,373
2015,0010-938X,471
2015,0013-4686,2491
2015,0013-7944,538
2015,0014-2565,163
2015,0014-2999,743
2015,0014-3057,571
2015,0014-3855,77
2015,0014-4827,356
2015,0016-2361,1228
2015,0016-5107,1932
2015,0017-9310,1169
2015,0019-0578,226
2015,0019-1035,499
2015,0020-1693,531
2015,0020-7225,100
2015,0020-7403,304
2015,0020-7462,176
2015,0021-9673,991
2015,0021-9797,916
2015,0021-9975,287
2015,0022-0248,568
2015,0022-1910,136
2015,0022-2860,928
2015,0022-3697,277
2015,0022-5096,179
2015,0022-510X,2114
2015,0022-5193,515
2015,0024-3205,378
2015,0025-6196,337
2015,0026-2714,433
2015,0029-6554,132
2015,0030-3992,296
2015,0030-4018,1051
2015,0030-4026,1239
2015,0031-3025,479
2015,0031-9384,588
2015,0032-5910,762
2015,0033-0620,88
2015,0034-4257,435
2015,0038-0717,340
2015,0038-0814,199
2015,0038-092X,589
2015,0039-6028,277
2015,0039-6060,464
2015,0039-9140,914
2015,0040-1625,344
2015,0040-4020,1224
2015,0040-4039,1698
2015,0041-0101,491
2015,0043-1648,419
2015,0044-5231,73
2015,0044-8486,414
2015,0045-6535,1231
2015,0094-114X,186
2015,0094-1298,77
2015,0098-1354,217
2015,0099-1333,150
2015,0099-1767,202
2015,0109-5641,333
2015,0140-6736,2217
2015,0142-0615,543
2015,0142-9612,805
2015,0148-2963,352
2015,0160-2896,112
2015,0161-813X,139
2015,0165-0327,743
2015,0165-1684,359
2015,0165-1781,737
2015,0165-2125,107
2015,0166-3615,113
2015,0167-4730,60
2015,0167-5273,2031
2015,0167-7152,351
2015,0167-8140,2212
2015,0167-8396,61
2015,0167-8655,289
2015,0168-1702,301
2015,0168-1923,744
2015,0168-583X,974
2015,0168-8227,302
2015,0168-9002,1021
2015,0169-1368,300
2015,0169-4332,2740
2015,0169-5002,454
2015,0171-2985,180
2015,0190-9622,1839
2015,0191-8869,692
2015,0195-6671,173
2015,0195-9255,73
2015,0196-0709,192
2015,0196-8904,1105
2015,0197-4572,138
2015,0197-4580,462
2015,0208-5216,37
2015,0223-5234,808
2015,0254-0584,824
2015,0261-2194,299
2015,0263-8223,987
2015,0263-8762,462
2015,0264-410X,1175
2015,0264-8172,332
2015,0264-8377,319
2015,0265-931X,285
2015,0266-4356,514
2015,0268-005X,397
2015,0269-7491,488
2015,0270-9295,72
2015,0272-8842,2171
2015,0277-5387,740
2015,0277-5395,112
2015,0278-2391,607
2015,0278-5846,135
2015,0301-4797,597
2015,0301-679X,372
2015,0301-9268,286
2015,0303-7207,400
2015,0304-3770,120
2015,0304-3800,377
2015,0304-3835,531
2015,0304-386X,211
2015,0304-3894,828
2015,0304-3932,102
2015,0304-3940,808
2015,0304-4203,187
2015,0305-0548,226
2015,0305-4403,297
2015,0306-2619,1242
2015,0306-4522,927
2015,0306-4530,495
2015,0306-4549,590
2015,0308-597X,342
2015,0308-8146,1640
2015,0360-1323,422
2015,0360-3016,2742
2015,0360-3199,1828
2015,0361-476X,51
2015,0367-326X,248
2015,0368-2048,166
2015,0376-6357,211
2015,0376-7388,836
2015,0376-8716,1856
2015,0377-2217,690
2015,0377-4732,48
2015,0377-8401,220
2015,0378-1119,800
2015,0378-1127,480
2015,0378-1135,341
2015,0378-3812,363
2015,0378-3820,487
2015,0378-7753,1997
2015,0378-7788,781
2015,0379-6779,403
2015,0379-7112,111
2015,0380-1330,186
2015,0730-725X,167
2015,0733-8635,82
2015,0735-6757,744
2015,0737-0806,331
2015,0738-3991,255
2015,0748-7983,642
2015,0749-0704,72
2015,0761-8425,1013
2015,0882-5963,201
2015,0885-2006,81
2015,0890-6955,138
2015,0891-4222,258
2015,0892-1997,174
2015,0892-6875,322
2015,0894-7317,244
2015,0899-7071,234
2015,0899-9007,267
2015,0901-5027,1224
2015,0921-4526,562
2015,0921-5093,1218
2015,0921-5107,178
2015,0921-8890,201
2015,0924-2716,199
2015,0925-3467,618
2015,0925-4005,1488
2015,0925-4927,196
2015,0925-8388,3435
2015,0926-6690,954
2015,0926-860X,543
2015,0927-0256,646
2015,0927-6505,121
2015,0927-7765,742
2015,0928-4931,703
2015,0929-1393,200
2015,0929-693X,1029
2015,0946-672X,157
2015,0949-2658,164
2015,0950-0618,1334
2015,0951-8339,63
2015,0956-5663,985
2015,0956-7135,563
2015,0960-8966,634
2015,0966-6362,645
2015,0966-6923,146
2015,0967-0645,220
2015,0967-5868,441
2015,0969-6997,104
2015,0981-9428,245
2015,1001-0742,321
2015,1010-5182,360
2015,1040-6182,733
2015,1042-4431,87
2015,1043-0679,83
2015,1044-5803,368
2015,1050-4648,512
2015,1051-0443,980
2015,1052-3057,508
2015,1061-9518,13
2015,1067-991X,110
2015,1071-5819,89
2015,1081-1206,318
2015,1090-0233,314
2015,1098-8823,74
2015,1134-2072,201
2015,1138-3593,133
2015,1164-5563,62
2015,1261-694X,137
2015,1270-9638,311
2015,1350-4177,328
2015,1350-4487,158
2015,1350-6307,302
2015,1353-8292,140
2015,1359-4311,1096
2015,1359-6454,792
2015,1360-8592,122
2015,1361-8415,127
2015,1361-9209,153
2015,1364-0321,1152
2015,1364-6826,222
2015,1365-1609,225
2015,1381-5148,144
2015,1382-6689,275
2015,1386-1425,1634
2015,1386-5056,114
2015,1387-1811,536
2015,1388-2457,816
2015,1389-1286,316
2015,1434-8411,263
2015,1440-2440,370
2015,1443-9506,1283
2015,1471-5953,95
2015,1521-6616,186
2015,1525-8610,362
2015,1537-1891,200
2015,1537-5110,164
2015,1540-7489,430
2015,1542-0124,49
2015,1547-5271,466
2015,1550-7289,690
2015,1556-8598,59
2015,1566-1199,463
2015,1566-7367,442
2015,1572-6657,517
2015,1574-1192,118
2015,1618-8667,134
2015,1644-9665,122
2015,1742-7061,527
2015,1743-6095,355
2015,1750-5836,332
2015,1751-1577,85
2015,1751-7214,70
2015,1766-7305,56
2015,1769-4493,182
2015,1865-9217,178
2015,1872-4973,192
2015,1874-3919,347
2015,1875-5100,580
2015,1878-8181,111
2015,1879-8500,174
2015,1936-6574,96
2015,2173-5794,147
2015,2210-7789,464
2015,2211-3649,61
2015,2211-9264,240
2015,2212-0548,24
2015,2213-333X,130
2015,2213-6657,13
2015,2214-7853,970
2015,2352-0817,74
2015,2352-5525,94
2015,0002-9343,483
2015,0003-9969,237
2015,0006-291X,1903
2015,0009-8981,555
2015,0091-6749,1606
2015,0141-8130,886
2015,0144-8617,1135
2015,0169-8095,267
2015,0196-0644,931
2015,0888-3270,313
2015,0924-977X,1230
2015,0958-9465,175
2015,0963-9969,583
2015,1226-086X,753
2015,1385-8947,1474
2015,1389-1723,238
2015,1420-2530,20
2015,1548-5595,84
2015,0968-4328,138
2015,0378-3774,271
2015,0378-4274,1303
2015,1079-9796,140
2015,0143-4004,653
2015,0959-8049,2478
2015,0165-0270,290
2015,0957-5820,185
2015,0304-3975,522
2015,0025-326X,695
2015,0079-6611,211
2015,0028-3932,417
2015,1044-7431,102
2015,0022-202X,562
2015,1083-8791,966
2015,1878-5409,112
2015,2211-5684,193
2015,1934-5909,200
2015,0012-1606,315
2015,0960-9822,838
2015,0006-3495,3811
2015,0965-9978,138
2015,0141-1187,107
2015,1743-9191,1279
2015,1569-1993,642
2015,2213-1779,185
2015,0021-9045,123
2015,0022-247X,995
2015,0085-2538,485
2015,0166-8641,322
2015,0294-1449,55
2015,0195-6698,146
2015,0022-0302,861
2015,0021-8693,495
2015,0166-218X,300
2015,0923-7534,2814
2015,0002-9440,328
2015,0075-9511,62
2015,0001-706X,319
2015,0002-9629,271
2015,0003-2697,337
2015,0003-3928,400
2015,0003-4266,980
2015,0003-4487,209
2015,0003-4916,352
2015,0003-4975,1255
2015,0005-1098,438
2015,0006-3207,453
2015,0010-4655,301
2015,0012-821X,626
2015,0013-9351,427
2015,0014-2921,110
2015,0014-4800,189
2015,0015-0282,1612
2015,0016-5085,4807
2015,0016-7185,267
2015,0020-0190,188
2015,0020-0255,623
2015,0021-9290,535
2015,0022-0981,220
2015,0022-2852,156
2015,0022-3115,986
2015,0022-3468,520
2015,0022-3476,851
2015,0022-3549,463
2015,0022-4804,625
2015,0025-5408,653
2015,0032-3861,932
2015,0033-3506,250
2015,0039-128X,222
2015,0045-7825,382
2015,0046-8177,289
2015,0047-2484,160
2015,0090-8258,1127
2015,0096-3003,1387
2015,0099-2399,382
2015,0140-3664,183
2015,0141-0296,587
2015,0143-4160,103
2015,0143-7208,482
2015,0143-974X,265
2015,0147-9571,46
2015,0164-1212,183
2015,0165-1889,158
2015,0166-3542,201
2015,0166-445X,260
2015,0166-5162,167
2015,0167-5877,255
2015,0167-6393,88
2015,0167-7322,665
2015,0167-7799,110
2015,0167-8442,93
2015,0167-9457,169
2015,0168-1591,174
2015,0168-3659,854
2015,0168-9452,228
2015,0169-2607,122
2015,0191-2615,180
2015,0196-6553,565
2015,0197-0186,151
2015,0257-8972,870
2015,0261-5177,236
2015,0261-5614,905
2015,0264-9993,319
2015,0266-1144,62
2015,0266-6138,186
2015,0273-1177,552
2015,0273-2300,285
2015,0278-4343,202
2015,0300-9440,324
2015,0301-0104,256
2015,0302-2838,564
2015,0304-3479,62
2015,0305-1978,281
2015,0305-4179,292
2015,0306-4603,326
2015,0309-1708,185
2015,0309-1740,396
2015,0341-8162,285
2015,0360-1315,238
2015,0360-5442,1424
2015,0361-9230,111
2015,0363-5023,598
2015,0375-9601,583
2015,0378-3758,116
2015,0378-4290,257
2015,0378-4320,204
2015,0378-4371,798
2015,0378-5955,152
2015,0385-8146,105
2015,0733-8619,77
2015,0736-5845,77
2015,0749-8063,497
2015,0883-9441,443
2015,0886-3350,597
2015,0886-7798,161
2015,0887-8994,281
2015,0896-8411,106
2015,0896-8446,295
2015,0920-4105,406
2015,0920-5861,690
2015,0921-8009,303
2015,0922-1425,23
2015,0924-0136,414
2015,0924-4247,483
2015,0924-8579,303
2015,0925-2312,1302
2015,0925-5214,183
2015,0927-7757,759
2015,0928-0987,291
2015,0928-1258,264
2015,0939-6411,358
